Time (ms),Voltage (V)
0.0,-4.999847412109375
0.0015,3.337351603747673
0.003,3.293557542649617
0.0045,3.293557542649617
0.006,3.293557542649617
0.0075,3.293557542649617
0.009,3.293557542649617
0.0105,3.293557542649617
0.012,3.293557542649617
0.0135,3.249610889004181
0.015,3.293557542649617
0.0165,3.293557542649617
0.018,3.293557542649617
0.0195,3.293557542649617
0.021,3.293557542649617
0.0225,3.293557542649617
0.024,3.293557542649617
0.0255,3.293557542649617
0.027,3.293557542649617
0.0285,3.293557542649617
0.03,3.293557542649617
0.0315,3.293557542649617
0.033,3.337351603747673
0.0344999999999999,3.293557542649617
0.036,3.293557542649617
0.0375,3.293557542649617
0.039,3.293557542649617
0.0405,3.293557542649617
0.042,3.337351603747673
0.0435,3.293557542649617
0.045,3.293557542649617
0.0465,3.293557542649617
0.048,3.293557542649617
0.0495,3.293557542649617
0.051,3.293557542649617
0.0525,3.293557542649617
0.054,3.293557542649617
0.0555,3.293557542649617
0.057,3.293557542649617
0.0584999999999999,3.293557542649617
0.06,3.293557542649617
0.0615,3.293557542649617
0.063,3.293557542649617
0.0645,3.293557542649617
0.066,3.293557542649617
0.0675,3.293557542649617
0.0689999999999999,3.293557542649617
0.0705,3.293557542649617
0.072,3.293557542649617
0.0735,3.293557542649617
0.075,3.293557542649617
0.0765,3.293557542649617
0.078,3.293557542649617
0.0795,3.293557542649617
0.081,3.293557542649617
0.0825,3.293557542649617
0.084,3.293557542649617
0.0855,3.293557542649617
0.087,3.293557542649617
0.0885,3.293557542649617
0.09,3.293557542649617
0.0915,3.293557542649617
0.093,3.293557542649617
0.0945,3.293557542649617
0.096,3.293557542649617
0.0975,3.293557542649617
0.099,3.293557542649617
0.1005,3.293557542649617
0.102,3.293557542649617
0.1035,3.293557542649617
0.105,3.337351603747673
0.1065,3.293557542649617
0.108,3.293557542649617
0.1095,3.293557542649617
0.111,3.293557542649617
0.1125,3.293557542649617
0.114,3.337351603747673
0.1155,3.293557542649617
0.1169999999999999,3.293557542649617
0.1185,3.293557542649617
0.12,3.293557542649617
0.1215,3.293557542649617
0.123,3.293557542649617
0.1244999999999999,3.293557542649617
0.126,3.293557542649617
0.1275,3.293557542649617
0.129,3.293557542649617
0.1305,3.293557542649617
0.132,3.293557542649617
0.1334999999999999,3.293557542649617
0.135,3.293557542649617
0.1365,3.293557542649617
0.1379999999999999,3.293557542649617
0.1395,3.293557542649617
0.141,3.293557542649617
0.1425,3.293557542649617
0.144,3.293557542649617
0.1455,3.293557542649617
0.147,3.293557542649617
0.1485,3.293557542649617
0.15,3.293557542649617
74.892,3.293557542649617
74.8935,3.293557542649617
74.89500000000001,3.293557542649617
74.8965,3.293557542649617
74.89800000000001,3.293557542649617
74.8995,3.293557542649617
74.901,3.293557542649617
74.9025,3.293557542649617
74.904,3.293557542649617
74.9055,3.293557542649617
74.907,3.293557542649617
74.9085,3.293557542649617
74.91000000000001,3.293557542649617
74.9115,3.293557542649617
74.91300000000001,3.293557542649617
74.91449999999999,3.293557542649617
74.916,3.293557542649617
74.9175,3.293557542649617
74.919,3.293557542649617
74.9205,3.293557542649617
74.922,3.293557542649617
74.9235,3.293557542649617
74.92500000000001,3.293557542649617
74.9265,3.293557542649617
74.92800000000001,3.293557542649617
74.92949999999999,3.293557542649617
74.931,3.293557542649617
74.9325,3.293557542649617
74.934,3.337351603747673
74.9355,3.293557542649617
74.937,3.293557542649617
74.9385,3.293557542649617
74.94000000000001,3.293557542649617
74.9415,3.293557542649617
74.943,3.293557542649617
74.94449999999999,3.293557542649617
74.946,3.293557542649617
74.9475,3.293557542649617
74.949,3.293557542649617
74.9505,3.293557542649617
74.952,3.293557542649617
74.9535,3.293557542649617
74.95500000000001,3.293557542649617
74.95649999999999,3.293557542649617
74.958,3.293557542649617
74.95949999999999,3.293557542649617
74.961,3.293557542649617
74.9625,3.293557542649617
74.964,3.293557542649617
74.9655,3.293557542649617
74.96700000000001,3.293557542649617
74.9685,3.293557542649617
74.97,3.293557542649617
74.97149999999999,3.293557542649617
74.973,3.293557542649617
74.9745,3.293557542649617
74.976,3.293557542649617
74.9775,3.293557542649617
74.979,3.293557542649617
74.9805,3.293557542649617
74.98200000000001,3.293557542649617
74.9835,3.293557542649617
74.985,3.293557542649617
74.98649999999999,3.293557542649617
74.988,3.293557542649617
74.9895,3.293557542649617
74.991,3.293557542649617
74.9925,3.293557542649617
74.994,3.293557542649617
74.9955,3.293557542649617
74.99700000000001,3.293557542649617
74.99849999999999,3.293557542649617
75.0,3.293557542649617
75.0015,3.293557542649617
75.003,3.293557542649617
75.00450000000001,3.293557542649617
75.006,3.293557542649617
75.00750000000001,3.293557542649617
75.009,3.293557542649617
75.01050000000001,3.293557542649617
75.012,3.293557542649617
75.0135,3.293557542649617
75.015,3.293557542649617
75.0165,3.293557542649617
75.018,3.293557542649617
75.01950000000001,3.293557542649617
75.021,3.293557542649617
75.02250000000001,3.293557542649617
75.024,3.293557542649617
75.0255,3.293557542649617
75.027,3.293557542649617
75.0285,3.293557542649617
75.03,3.293557542649617
75.0315,3.293557542649617
75.033,3.293557542649617
75.03450000000001,3.293557542649617
75.036,3.293557542649617
75.03750000000001,3.293557542649617
75.039,3.293557542649617
75.0405,3.293557542649617
75.042,0.0028992584002197
75.0435,-0.041046142578125
75.045,0.0028992584002197
75.04650000000001,0.0028992584002197
75.048,-0.041046142578125
75.04950000000001,0.0028992584002197
75.051,0.0028992584002197
75.05250000000001,0.0028992584002197
75.054,0.0028992584002197
75.0555,0.0028992584002197
75.057,0.0028992584002197
75.0585,0.0028992584002197
75.06,0.0028992584002197
75.06150000000001,0.0028992584002197
75.063,0.0028992584002197
75.06450000000001,0.0028992584002197
75.066,0.0028992584002197
75.0675,0.0028992584002197
75.069,0.0028992584002197
75.0705,0.0028992584002197
75.072,0.0028992584002197
75.0735,0.0028992584002197
75.075,0.0028992584002197
75.07650000000001,0.0028992584002197
75.078,0.0028992584002197
75.07950000000001,0.0028992584002197
75.08099999999999,0.0028992584002197
75.0825,0.0028992584002197
75.084,0.0028992584002197
75.0855,0.0028992584002197
75.087,0.0028992584002197
75.0885,0.0028992584002197
75.09,0.0028992584002197
75.09150000000001,0.0028992584002197
75.093,0.0028992584002197
75.09450000000001,0.0028992584002197
75.09599999999999,0.0028992584002197
75.0975,0.0028992584002197
75.099,0.0028992584002197
75.1005,0.0028992584002197
75.102,-0.041046142578125
75.1035,0.0028992584002197
